DEPARTAMENTO,MUNICIPIO,ARMAS MEDIOS,FECHA HECHO,GENERO,*AGRUPA EDAD PERSONA,CANTIDAD
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,21/03/2021,MASCULINO,ADULTOS,1
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,27/03/2021,FEMENINO,ADULTOS,1
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,28/03/2021,FEMENINO,ADULTOS,1
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,01/04/2021,FEMENINO,ADULTOS,1
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,01/04/2021,MASCULINO,ADULTOS,2
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,02/04/2021,FEMENINO,ADULTOS,2
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,02/04/2021,MASCULINO,ADULTOS,1
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,08/04/2021,MASCULINO,ADULTOS,1
SUCRE,COVEÑAS,SIN EMPLEO DE ARMAS,14/04/2021,FEMENINO,ADULTOS,1
SUCRE,GUARANDA,SIN EMPLEO DE ARMAS,17/03/2021,MASCULINO,ADULTOS,1
SUCRE,GUARANDA,SIN EMPLEO DE ARMAS,26/04/2021,MASCULINO,ADULTOS,1
SUCRE,LA UNIÓN,SIN EMPLEO DE ARMAS,19/02/2021,FEMENINO,ADULTOS,1
SUCRE,LA UNIÓN,SIN EMPLEO DE ARMAS,01/04/2021,FEMENINO,ADULTOS,1
SUCRE,LOS PALMITOS,SIN EMPLEO DE ARMAS,08/02/2021,FEMENINO,ADULTOS,1
SUCRE,MORROA,SIN EMPLEO DE ARMAS,27/02/2021,MASCULINO,ADULTOS,1
SUCRE,MORROA,SIN EMPLEO DE ARMAS,04/04/2021,FEMENINO,ADULTOS,1
SUCRE,PALMITO,SIN EMPLEO DE ARMAS,25/02/2021,MASCULINO,ADULTOS,1
SUCRE,SAMPUÉS,SIN EMPLEO DE ARMAS,18/02/2021,MASCULINO,ADULTOS,1
SUCRE,SAMPUÉS,SIN EMPLEO DE ARMAS,25/02/2021,FEMENINO,ADULTOS,2
SUCRE,SAMPUÉS,SIN EMPLEO DE ARMAS,22/03/2021,MASCULINO,ADULTOS,1
SUCRE,SAN JUAN DE BETULIA,SIN EMPLEO DE ARMAS,06/04/2021,MASCULINO,ADULTOS,1
SUCRE,SAN LUIS DE SINCÉ,SIN EMPLEO DE ARMAS,23/02/2021,MASCULINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,08/01/2021,FEMENINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,18/01/2021,FEMENINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,06/03/2021,FEMENINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,16/03/2021,FEMENINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,26/03/2021,MASCULINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,27/03/2021,MASCULINO,ADULTOS,1
SUCRE,SAN MARCOS,SIN EMPLEO DE ARMAS,28/03/2021,MASCULINO,ADULTOS,1
SUCRE,SAN ONOFRE,SIN EMPLEO DE ARMAS,11/02/2021,MASCULINO,ADULTOS,1
SUCRE,SAN ONOFRE,SIN EMPLEO DE ARMAS,07/03/2021,FEMENINO,ADULTOS,1
SUCRE,SAN ONOFRE,SIN EMPLEO DE ARMAS,15/04/2021,MASCULINO,ADULTOS,1
SUCRE,SAN PEDRO,SIN EMPLEO DE ARMAS,04/03/2021,MASCULINO,ADULTOS,1
SUCRE,SAN PEDRO,SIN EMPLEO DE ARMAS,06/04/2021,MASCULINO,ADULTOS,1
SUCRE,SAN PEDRO,SIN EMPLEO DE ARMAS,13/04/2021,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,03/01/2021,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,05/01/2021,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,09/01/2021,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,28/03/2021,MASCULINO,ADULTOS,2
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,29/03/2021,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,30/03/2021,FEMENINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,02/04/2021,FEMENINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,03/04/2021,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,SIN EMPLEO DE ARMAS,06/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,01/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,02/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,05/01/2021,MASCULINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,06/01/2021,FEMENINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,06/01/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,07/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,08/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,09/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,10/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,14/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,15/01/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,17/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,18/01/2021,FEMENINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,18/01/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,19/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,21/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,23/01/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,24/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,24/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,26/01/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,26/01/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,01/02/2021,FEMENINO,ADULTOS,4
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,02/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,02/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,03/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,04/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,06/02/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,07/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,09/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,10/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,11/02/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,12/02/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/02/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,14/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,14/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,17/02/2021,FEMENINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,17/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,19/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,19/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,20/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,20/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,21/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,22/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,23/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,24/02/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,24/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,25/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,26/02/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,01/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,02/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,03/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,04/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,06/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,09/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,10/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,11/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,12/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/03/2021,MASCULINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,15/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,16/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,16/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,17/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,17/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,18/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,18/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,19/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,19/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,20/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,21/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,25/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,26/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,28/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,29/03/2021,FEMENINO,ADOLESCENTES,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,30/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,31/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,01/04/2021,MASCULINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,02/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,03/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,03/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,04/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,04/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,07/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,08/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,11/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,12/04/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,12/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,13/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,14/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,14/04/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,15/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,17/04/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,19/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,20/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,21/04/2021,FEMENINO,ADULTOS,3
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,21/04/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,22/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,26/04/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,27/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,28/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,29/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),SIN EMPLEO DE ARMAS,30/04/2021,MASCULINO,ADULTOS,2
SUCRE,TOLÚ VIEJO,SIN EMPLEO DE ARMAS,22/01/2021,MASCULINO,ADULTOS,1
SUCRE,TOLÚ VIEJO,SIN EMPLEO DE ARMAS,31/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ALVARADO,SIN EMPLEO DE ARMAS,01/04/2021,MASCULINO,ADULTOS,1
TOLIMA,AMBALEMA,SIN EMPLEO DE ARMAS,05/01/2021,FEMENINO,ADULTOS,1
TOLIMA,AMBALEMA,SIN EMPLEO DE ARMAS,09/04/2021,MASCULINO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,SIN EMPLEO DE ARMAS,31/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,SIN EMPLEO DE ARMAS,04/04/2021,MASCULINO,ADULTOS,1
TOLIMA,ARMERO,SIN EMPLEO DE ARMAS,21/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ATACO,SIN EMPLEO DE ARMAS,27/04/2021,MASCULINO,ADULTOS,1
TOLIMA,CAJAMARCA,SIN EMPLEO DE ARMAS,05/01/2021,FEMENINO,ADULTOS,1
TOLIMA,CAJAMARCA,SIN EMPLEO DE ARMAS,06/02/2021,FEMENINO,ADULTOS,1
TOLIMA,CAJAMARCA,SIN EMPLEO DE ARMAS,07/02/2021,MASCULINO,ADULTOS,1
TOLIMA,CAJAMARCA,SIN EMPLEO DE ARMAS,11/02/2021,FEMENINO,ADULTOS,1
TOLIMA,CAJAMARCA,SIN EMPLEO DE ARMAS,20/02/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,CAJAMARCA,SIN EMPLEO DE ARMAS,23/04/2021,FEMENINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,03/01/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,03/02/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,05/02/2021,FEMENINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,28/02/2021,FEMENINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,08/03/2021,FEMENINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,03/04/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,04/04/2021,FEMENINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,05/04/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,SIN EMPLEO DE ARMAS,11/04/2021,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,13/01/2021,FEMENINO,ADULTOS,2
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,17/02/2021,FEMENINO,ADULTOS,1
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,27/02/2021,MASCULINO,ADULTOS,2
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,05/03/2021,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,11/03/2021,FEMENINO,ADULTOS,1
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,13/03/2021,FEMENINO,ADULTOS,1
TOLIMA,CHAPARRAL,SIN EMPLEO DE ARMAS,31/03/2021,FEMENINO,ADULTOS,1
TOLIMA,COELLO,SIN EMPLEO DE ARMAS,12/02/2021,FEMENINO,ADULTOS,1
TOLIMA,COELLO,SIN EMPLEO DE ARMAS,28/02/2021,MASCULINO,ADULTOS,1
TOLIMA,COELLO,SIN EMPLEO DE ARMAS,24/03/2021,FEMENINO,ADULTOS,1
TOLIMA,COELLO,SIN EMPLEO DE ARMAS,28/03/2021,FEMENINO,ADULTOS,1
TOLIMA,COELLO,SIN EMPLEO DE ARMAS,24/04/2021,MASCULINO,ADULTOS,2
TOLIMA,COELLO,SIN EMPLEO DE ARMAS,28/04/2021,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,03/01/2021,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,05/02/2021,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,10/02/2021,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,14/02/2021,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,07/03/2021,FEMENINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,11/04/2021,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,SIN EMPLEO DE ARMAS,24/04/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,02/01/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,02/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,04/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,05/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,06/01/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,07/01/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,07/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,09/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,16/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,19/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,19/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,21/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,21/01/2021,MASCULINO,ADULTOS,3
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,22/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,23/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,28/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,31/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,03/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,03/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,06/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,08/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,09/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,12/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,13/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,16/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,16/02/2021,MASCULINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,19/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,20/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,22/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,24/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,26/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,26/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,27/02/2021,FEMENINO,ADOLESCENTES,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,01/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,04/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,05/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,08/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,09/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,09/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,11/03/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,12/03/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,12/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,15/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,15/03/2021,MASCULINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,17/03/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,18/03/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,19/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,20/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,23/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,25/03/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,27/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,29/03/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,03/04/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,06/04/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,SIN EMPLEO DE ARMAS,09/04/2021,MASCULINO,ADULTOS,1
